,period,uidlevel2,uidlevel3,namelevel2,namelevel3,fac_rupture
1415,201712,fgHCmGhaP2X,v4bwDhzBFks,ke Kasai Oriental Province,ke Mpokolo Zone de Santé,2.0
1416,201712,hyvduSNKvfe,W7IdWpJnPra,tn Tanganyika Province,tn Mbulula Zone de Santé,4.0
1417,201712,hyvduSNKvfe,dj29qACRqOf,tn Tanganyika Province,tn Kansimba Zone de Santé,1.0
1418,201712,hyvduSNKvfe,oU2G5jtXxFx,tn Tanganyika Province,tn Manono Zone de Santé,2.0
1419,201712,hyvduSNKvfe,rDRhOPd3q1u,tn Tanganyika Province,tn Kongolo Zone de Santé,7.0
1420,201712,hyvduSNKvfe,uz41FkMd6Gb,tn Tanganyika Province,tn Nyunzu Zone de Santé,1.0
1421,201712,krWZMdwGDIf,Xol9qIrf1Gi,mg Mongala Province,mg Lisala Zone de Santé,1.0
1422,201712,mnOXJ2Oa5U7,Al5GBxzCgMe,tp Tshopo Province,tp Kabondo Zone de Santé,0.0
1423,201712,mnOXJ2Oa5U7,D4KWg03yZrX,tp Tshopo Province,tp Yabaondo Zone de Santé,0.0
1424,201712,mnOXJ2Oa5U7,I9d1F9TGn33,tp Tshopo Province,tp Lubunga Zone de Santé,9.0
1425,201712,mnOXJ2Oa5U7,IMkgSD6FVjc,tp Tshopo Province,tp Tshopo Zone de Santé,0.0
1426,201712,mnOXJ2Oa5U7,IQjyCunMvUt,tp Tshopo Province,tp Yakusu Zone de Santé,0.0
1427,201712,mnOXJ2Oa5U7,RowlA1nBHee,tp Tshopo Province,tp Wanierukula Zone de Santé,1.0
1428,201712,mnOXJ2Oa5U7,SxrrguFFktT,tp Tshopo Province,tp Basoko Zone de Santé,3.0
1429,201712,mnOXJ2Oa5U7,WxBLTUjeyfB,tp Tshopo Province,tp Banalia Zone de Santé,5.0
1430,201712,mnOXJ2Oa5U7,ZHIrX4z487c,tp Tshopo Province,tp Makiso Kisangani Zone de Santé,8.0
1431,201712,mnOXJ2Oa5U7,cbLNDeAYrGo,tp Tshopo Province,tp Lowa Zone de Santé,0.0
1432,201712,mnOXJ2Oa5U7,dtBcztLoZpn,tp Tshopo Province,tp Isangi Zone de Santé,4.0
1433,201712,mnOXJ2Oa5U7,dxiEfVDsieA,tp Tshopo Province,tp Bengamisa Zone de Santé,2.0
1434,201712,mnOXJ2Oa5U7,pLBZiohnxFC,tp Tshopo Province,tp Bafwasende Zone de Santé,6.0
1435,201712,mnOXJ2Oa5U7,wOWB7WbNuSN,tp Tshopo Province,tp Mangobo Zone de Santé,1.0
1436,201712,mnOXJ2Oa5U7,yS5rrhCjubi,tp Tshopo Province,tp Basali Zone de Santé,1.0
1437,201712,rWrCdr321Qu,ebKZ38Ejpb5,bu Bas Uele Province,bu Bondo Zone de Santé,9.0
1438,201712,u0vP3ZicczY,EDu64jGXwRe,md Maindombe Province,md Mushie Zone de Santé,1.0
1439,201712,u0vP3ZicczY,GcP2B8nmUVo,md Maindombe Province,md Bokoro Zone de Santé,5.0
1440,201712,u0vP3ZicczY,PIT5UiywHIa,md Maindombe Province,md Inongo Zone de Santé,4.0
1441,201712,u0vP3ZicczY,j89PZlq83OT,md Maindombe Province,md Nioki Zone de Santé,9.0
1442,201712,uyuwe6bqphf,BsSB1PA58Qp,mn Maniema Province,mn Obokote Zone de Santé,7.0
1443,201712,wy1lwIP18SL,mS2mByLHkzL,hu Haut Uele Province,hu Watsa Zone de Santé,0.0
1444,201712,wy1lwIP18SL,qwBasnNFRFW,hu Haut Uele Province,hu Boma Mangbetu Zone de Santé,1.0
1445,201712,ybgmW3kIGuq,fJD7wOwwi4M,sn Sankuru Province,sn Lodja Zone de Santé,0.0
1446,201712,ym2K6YcSNl9,S3K6ShnHjIY,tu Tshuapa Province,tu Ikela Zone de Santé,1.0
1447,201807,BmKjwqc6BEw,GaaOhIJU3Bx,kl Kwilu Province,kl Kikwit Nord Zone de Santé,0.0
1448,201807,BmKjwqc6BEw,IgSLfQbGSnF,kl Kwilu Province,kl Djuma Zone de Santé,0.0
1449,201807,BmKjwqc6BEw,Y8Hlj8DpZHc,kl Kwilu Province,kl Kikwit Sud Zone de Santé,0.0
1450,201807,BmKjwqc6BEw,e6Wpbl5nqcD,kl Kwilu Province,kl Bulungu Zone de Santé,3.0
1451,201807,BmKjwqc6BEw,fXTBfVcge4w,kl Kwilu Province,kl Vanga Zone de Santé,0.0
1452,201807,BmKjwqc6BEw,jSLnBqCXCzW,kl Kwilu Province,kl Ipamu Zone de Santé,2.0
1453,201807,D15NtionqkH,dw1XnGf2aaU,ks Kasai Province,ks Mweka Zone de Santé,7.0
1454,201807,F9w3VW1cQmb,BdGu22qs6aS,hk Haut Katanga Province,hk Tshamilemba Zone de Santé,0.0
1455,201807,F9w3VW1cQmb,CSwaGvyMS6Z,hk Haut Katanga Province,hk Sakania Zone de Santé,4.0
1456,201807,F9w3VW1cQmb,GpdRlogsSiE,hk Haut Katanga Province,hk Kafubu Zone de Santé,3.0
1457,201807,F9w3VW1cQmb,H8vCqAKUlyX,hk Haut Katanga Province,hk Lubumbashi Zone de Santé,0.0
1458,201807,F9w3VW1cQmb,IOin37HS2Wz,hk Haut Katanga Province,hk Kenya Zone de Santé,0.0
1459,201807,F9w3VW1cQmb,NR5cDy2jhiJ,hk Haut Katanga Province,hk Kambove Zone de Santé,0.0
1460,201807,F9w3VW1cQmb,OcTqzK4K1RV,hk Haut Katanga Province,hk Kashobwe Zone de Santé,2.0
1461,201807,F9w3VW1cQmb,Q22qlkhPQDO,hk Haut Katanga Province,hk Kikula Zone de Santé,0.0
1462,201807,F9w3VW1cQmb,QA2FRWLQqWE,hk Haut Katanga Province,hk Kisanga Zone de Santé,7.0
1463,201807,F9w3VW1cQmb,QteKQ66ixqO,hk Haut Katanga Province,hk Mumbunda Zone de Santé,1.0
1464,201807,F9w3VW1cQmb,Vue5tcMpaGh,hk Haut Katanga Province,hk Kasenga Zone de Santé,1.0
1465,201807,F9w3VW1cQmb,YFSLTwHFlOk,hk Haut Katanga Province,hk Ruashi Zone de Santé,0.0
1466,201807,F9w3VW1cQmb,ZMH0kkBQFs9,hk Haut Katanga Province,hk Kipushi Zone de Santé,1.0
1467,201807,F9w3VW1cQmb,bAFJ18IAf2S,hk Haut Katanga Province,hk Kapolowe Zone de Santé,0.0
1468,201807,F9w3VW1cQmb,fQLRnttyYlx,hk Haut Katanga Province,hk Likasi Zone de Santé,10.0
1469,201807,F9w3VW1cQmb,fdlN13eHB5u,hk Haut Katanga Province,hk Pweto Zone de Santé,9.0
1470,201807,F9w3VW1cQmb,iHmCGdXARXG,hk Haut Katanga Province,hk Kilwa Zone de Santé,6.0
1471,201807,F9w3VW1cQmb,nhdQUgOeBQU,hk Haut Katanga Province,hk Katuba Zone de Santé,0.0
1472,201807,F9w3VW1cQmb,sAsXOxkBdrE,hk Haut Katanga Province,hk Kowe Zone de Santé,1.0
1473,201807,F9w3VW1cQmb,uIuYpiQm6m8,hk Haut Katanga Province,hk Vangu Zone de Santé,0.0
1474,201807,F9w3VW1cQmb,uocpzPZHiEo,hk Haut Katanga Province,hk Kamalondo Zone de Santé,0.0
1475,201807,F9w3VW1cQmb,zMfBT8xVQeH,hk Haut Katanga Province,hk Kampemba Zone de Santé,3.0
1476,201807,GnLX8MNgxZw,Bxi65HPz420,sk Sud Kivu Province,sk Idjwi Zone de Santé,1.0
1477,201807,GnLX8MNgxZw,MOESL4KbKoV,sk Sud Kivu Province,sk Shabunda Zone de Santé,1.0
1478,201807,GnLX8MNgxZw,TpB2SUwsDbn,sk Sud Kivu Province,sk Katana Zone de Santé,1.0
1479,201807,GnLX8MNgxZw,sai4xbqW0CL,sk Sud Kivu Province,sk Nyangezi Zone de Santé,1.0
1480,201807,GnLX8MNgxZw,x4xQfjclCTo,sk Sud Kivu Province,sk Walungu Zone de Santé,3.0
1481,201807,I8CuQpdBQfP,Al39AWPqFCc,kr Kasai Central Province,kr Bunkonde Zone de Santé,1.0
1482,201807,I8CuQpdBQfP,FwiMpLozKls,kr Kasai Central Province,kr Bilomba Zone de Santé,2.0
1483,201807,I8CuQpdBQfP,SAt8yoeSMjD,kr Kasai Central Province,kr Lukonga Zone de Santé,8.0
1484,201807,I8CuQpdBQfP,U6rNBblejC5,kr Kasai Central Province,kr Tshikaji Zone de Santé,0.0
1485,201807,I8CuQpdBQfP,ZIEdn6Pptv7,kr Kasai Central Province,kr Lubondaie Zone de Santé,1.0
1486,201807,I8CuQpdBQfP,csMZZqDFCvW,kr Kasai Central Province,kr Mikalayi Zone de Santé,8.0
1487,201807,I8CuQpdBQfP,dwBRSfVBpk6,kr Kasai Central Province,kr Katoka Zone de Santé,8.0
1488,201807,I8CuQpdBQfP,etpyShZCZEs,kr Kasai Central Province,kr Luiza Zone de Santé,1.0
1489,201807,I8CuQpdBQfP,hi9gSpIVzai,kr Kasai Central Province,kr Masuika Zone de Santé,5.0
1490,201807,I8CuQpdBQfP,k3UBz1nclY7,kr Kasai Central Province,kr Tshikula Zone de Santé,4.0
1491,201807,I8CuQpdBQfP,kye1r2XW3YV,kr Kasai Central Province,kr Dibaya Zone de Santé,4.0
1492,201807,I8CuQpdBQfP,m2DHxGhogWK,kr Kasai Central Province,kr Kananga Zone de Santé,3.0
1493,201807,JkIljbLc4Ny,ArdlF8PnpYL,su Sud Ubangi Province,su Libenge Zone de Santé,7.0
1494,201807,JkIljbLc4Ny,F2sZHvPlln6,su Sud Ubangi Province,su Gemena Zone de Santé,0.0
1495,201807,JkIljbLc4Ny,QNFYEQrW7Dy,su Sud Ubangi Province,su Zongo Zone de Santé,0.0
1496,201807,JkIljbLc4Ny,hlvN8zeyDZz,su Sud Ubangi Province,su Bwamanda Zone de Santé,0.0
1497,201807,JkIljbLc4Ny,izt3XGlBrmK,su Sud Ubangi Province,su Bokonzi Zone de Santé,0.0
1498,201807,PvtAI4RUMkr,Otc087GDtkQ,kg Kwango Province,kg Popokabaka Zone de Santé,1.0
1499,201807,PvtAI4RUMkr,c66ur6Nda04,kg Kwango Province,kg Kitenda Zone de Santé,2.0
1500,201807,PvtAI4RUMkr,ni4XTmpzmVX,kg Kwango Province,kg Kisanji Zone de Santé,4.0
1501,201807,PvtAI4RUMkr,vyNZCFIed9O,kg Kwango Province,kg Feshi Zone de Santé,0.0
1502,201807,Q4cbnIAo10f,GPi6i83o7l6,it Ituri Province,it Bunia Zone de Santé,0.0
1503,201807,Q4cbnIAo10f,OIhgsXcZf6x,it Ituri Province,it Drodro Zone de Santé,8.0
1504,201807,Q4cbnIAo10f,QAjDPUD5eCo,it Ituri Province,it Adi Zone de Santé,0.0
1505,201807,Q4cbnIAo10f,RjHZChl5gJQ,it Ituri Province,it Mambasa Zone de Santé,5.0
1506,201807,Q4cbnIAo10f,TCE5waEW7Fi,it Ituri Province,it Nizi Zone de Santé,4.0
1507,201807,Q4cbnIAo10f,YpXUkTbtAPA,it Ituri Province,it Mandima Zone de Santé,2.0
1508,201807,Q4cbnIAo10f,nv8tx681Gjd,it Ituri Province,it Mongbwalu Zone de Santé,5.0
1509,201807,Q4cbnIAo10f,rhj4btTd3i0,it Ituri Province,it Tchomia Zone de Santé,3.0
1510,201807,Q4cbnIAo10f,seNn0NUsKYn,it Ituri Province,it Mahagi Zone de Santé,3.0
1511,201807,Q4cbnIAo10f,xGWcGHazqtw,it Ituri Province,it Lita Zone de Santé,2.0
1512,201807,TwSa8zUu09Q,JhJFxKnFvmJ,kn Kinshasa Province,kn Limete Zone de Santé,1.0
1513,201807,TwSa8zUu09Q,L3vMLScAbZ6,kn Kinshasa Province,kn Gombe Zone de Santé,0.0
1514,201807,TwSa8zUu09Q,SqWL31RNyKx,kn Kinshasa Province,kn Makala Zone de Santé,0.0
1515,201807,TwSa8zUu09Q,ZTt8HbFGrY4,kn Kinshasa Province,kn Kingasani Zone de Santé,2.0
1516,201807,TwSa8zUu09Q,gMhYDNcoZSe,kn Kinshasa Province,kn Mont Ngafula 2 Zone de Santé,0.0
1517,201807,TwSa8zUu09Q,kyBo3gA8qoh,kn Kinshasa Province,kn Police Zone de Santé,2.0
1518,201807,TwSa8zUu09Q,sZ2goXLKmQX,kn Kinshasa Province,kn Bumbu Zone de Santé,2.0
1519,201807,TwSa8zUu09Q,tCLXgZBBLQ0,kn Kinshasa Province,kn Lemba Zone de Santé,1.0
1520,201807,TwSa8zUu09Q,ubl3NORPhsC,kn Kinshasa Province,kn Mont Ngafula 1 Zone de Santé,3.0
1521,201807,TwSa8zUu09Q,wTaqhPcijDM,kn Kinshasa Province,kn Kikimi Zone de Santé,4.0
1522,201807,XjeRGfqHMrl,dseqqnd0Nuw,eq Equateur Province,eq Bomongo Zone de Santé,6.0
1523,201807,an1cK6GbbVw,Ca5EitY4zzl,lm Lomami Province,lm Mulumba Zone de Santé,1.0
1524,201807,an1cK6GbbVw,HDHPGpYow9n,lm Lomami Province,lm Kalonda Est Zone de Santé,8.0
1525,201807,an1cK6GbbVw,S7r6j8vvjBa,lm Lomami Province,lm Kabinda Zone de Santé,2.0
1526,201807,an1cK6GbbVw,TQFaajAiBvD,lm Lomami Province,lm NGandajika Zone de Santé,9.0
1527,201807,an1cK6GbbVw,hhPQBTvWnWR,lm Lomami Province,lm Lubao Zone de Santé,4.0
1528,201807,an1cK6GbbVw,x0EmG1LRyjy,lm Lomami Province,lm Makota Zone de Santé,3.0
1529,201807,an1cK6GbbVw,yft32K4WOYZ,lm Lomami Province,lm Mweneditu Zone de Santé,8.0
1530,201807,dJ3v8xc6ZIK,cw1CZyDiPyA,ll Lualaba Province,ll Bunkeya Zone de Santé,0.0
1531,201807,dJ3v8xc6ZIK,eWGgthNBOZ8,ll Lualaba Province,ll Fungurume Zone de Santé,1.0
1532,201807,dJ3v8xc6ZIK,goYHUDWT3jn,ll Lualaba Province,ll Lubudi Zone de Santé,1.0
1533,201807,dJ3v8xc6ZIK,mSQE0BqfXOy,ll Lualaba Province,ll Dilala Zone de Santé,5.0
1534,201807,dJ3v8xc6ZIK,uFV6BUpJi7E,ll Lualaba Province,ll Lualaba Zone de Santé,6.0
1535,201807,dJ3v8xc6ZIK,xMdqjEKgZLw,ll Lualaba Province,ll Manika Zone de Santé,7.0
1536,201807,dJ3v8xc6ZIK,yAdgorGUtcE,ll Lualaba Province,ll Kanzenze Zone de Santé,0.0
1537,201807,dKdrd8HqZWz,DD5m0lzETfF,kc Kongo Central Province,kc Inga Zone de Santé,0.0
1538,201807,dKdrd8HqZWz,DaXi5vRLqh3,kc Kongo Central Province,kc Luozi Zone de Santé,0.0
1539,201807,dKdrd8HqZWz,F1WHo6oyNag,kc Kongo Central Province,kc Kinkonzi Zone de Santé,1.0
1540,201807,dKdrd8HqZWz,KlQNBFiC8Cf,kc Kongo Central Province,kc Lukula Zone de Santé,1.0
1541,201807,dKdrd8HqZWz,VGFWIr5Rx1D,kc Kongo Central Province,kc Boko Kivulu Zone de Santé,0.0
1542,201807,dKdrd8HqZWz,ZRDAZVZ4HMV,kc Kongo Central Province,kc Vaku Zone de Santé,0.0
1543,201807,dKdrd8HqZWz,ZSbsXl7Zsf8,kc Kongo Central Province,kc Kimvula Zone de Santé,0.0
1544,201807,dKdrd8HqZWz,Zbg4fiy6f3t,kc Kongo Central Province,kc Muanda Zone de Santé,1.0
1545,201807,dKdrd8HqZWz,bV04pTUIL8A,kc Kongo Central Province,kc Kangu Zone de Santé,1.0
1546,201807,dKdrd8HqZWz,djWn21U4AVy,kc Kongo Central Province,kc Boma Zone de Santé,0.0
1547,201807,dKdrd8HqZWz,fWrUdkX9JEv,kc Kongo Central Province,kc Seke Banza Zone de Santé,17.0
1548,201807,dKdrd8HqZWz,fuiphWnOGii,kc Kongo Central Province,kc Ngidinga Zone de Santé,0.0
1549,201807,dKdrd8HqZWz,hniXpSX7Zrq,kc Kongo Central Province,kc Tshela Zone de Santé,1.0
1550,201807,dKdrd8HqZWz,muQLQumKnyM,kc Kongo Central Province,kc Mangembo Zone de Santé,1.0
1551,201807,dKdrd8HqZWz,vquecO03tD0,kc Kongo Central Province,kc Boma Bungu Zone de Santé,2.0
1552,201807,dKdrd8HqZWz,yb4Q3Xo1EUo,kc Kongo Central Province,kc Massa Zone de Santé,0.0
1553,201807,dKdrd8HqZWz,zuuFyMjjK7i,kc Kongo Central Province,kc Kibunzi Zone de Santé,4.0
1554,201807,fEKDiQIuqeE,BU8zas1K8mi,hl Haut Lomami Province,hl Kabondo Dianda Zone de Santé,1.0
1555,201807,fEKDiQIuqeE,N3b4xbGIP6r,hl Haut Lomami Province,hl Malemba Nkulu Zone de Santé,8.0
1556,201807,fEKDiQIuqeE,OyzUIt0IaeY,hl Haut Lomami Province,hl Baka Zone de Santé,1.0
1557,201807,fEKDiQIuqeE,QZr08cvgmWI,hl Haut Lomami Province,hl Lwamba Zone de Santé,7.0
1558,201807,fEKDiQIuqeE,RonTeRt1of5,hl Haut Lomami Province,hl Kayamba Zone de Santé,1.0
1559,201807,fEKDiQIuqeE,T0YXktZkPCF,hl Haut Lomami Province,hl Kamina Zone de Santé,3.0
1560,201807,fEKDiQIuqeE,glucPFMOELN,hl Haut Lomami Province,hl Bukama Zone de Santé,0.0
1561,201807,fEKDiQIuqeE,mSpktJNvGmQ,hl Haut Lomami Province,hl Kitenge Zone de Santé,3.0
1562,201807,fEKDiQIuqeE,qZdoTKoMddO,hl Haut Lomami Province,hl Kinkondja Zone de Santé,10.0
1563,201807,fgHCmGhaP2X,PuF5BL8Npna,ke Kasai Oriental Province,ke Tshishimbi Zone de Santé,1.0
1564,201807,fgHCmGhaP2X,Z5I1TvCKVcG,ke Kasai Oriental Province,ke Dibindi Zone de Santé,1.0
1565,201807,fgHCmGhaP2X,ZxyZ7L3ynso,ke Kasai Oriental Province,ke Bonzola Zone de Santé,1.0
1566,201807,fgHCmGhaP2X,amSVlGShY91,ke Kasai Oriental Province,ke Nzaba Zone de Santé,1.0
1567,201807,fgHCmGhaP2X,k7iudxSjdn7,ke Kasai Oriental Province,ke Kabeya Kamwanga Zone de Santé,1.0
1568,201807,fgHCmGhaP2X,pzMw9DUQ6An,ke Kasai Oriental Province,ke Bibanga Zone de Santé,4.0
1569,201807,fgHCmGhaP2X,ucEXrvC3lau,ke Kasai Oriental Province,ke Lukelenge Zone de Santé,1.0
1570,201807,hyvduSNKvfe,QmaankDWQSm,tn Tanganyika Province,tn Kabalo Zone de Santé,6.0
1571,201807,hyvduSNKvfe,SpDmHrCCVal,tn Tanganyika Province,tn Nyemba Zone de Santé,6.0
1572,201807,hyvduSNKvfe,adxBRCwSlWc,tn Tanganyika Province,tn Moba Zone de Santé,7.0
1573,201807,hyvduSNKvfe,dj29qACRqOf,tn Tanganyika Province,tn Kansimba Zone de Santé,7.0
1574,201807,hyvduSNKvfe,kH7KijWY3eF,tn Tanganyika Province,tn Kalemie Zone de Santé,7.0
1575,201807,hyvduSNKvfe,oU2G5jtXxFx,tn Tanganyika Province,tn Manono Zone de Santé,6.0
1576,201807,hyvduSNKvfe,rDRhOPd3q1u,tn Tanganyika Province,tn Kongolo Zone de Santé,10.0
1577,201807,hyvduSNKvfe,uz41FkMd6Gb,tn Tanganyika Province,tn Nyunzu Zone de Santé,0.0
1578,201807,iu4Zj3Zq39m,N3EOJsjCXzW,nu Nord Ubangi Province,nu Karawa Zone de Santé,1.0
1579,201807,krWZMdwGDIf,KxsehuKFqW3,mg Mongala Province,mg Bumba Zone de Santé,1.0
1580,201807,krWZMdwGDIf,Xol9qIrf1Gi,mg Mongala Province,mg Lisala Zone de Santé,4.0
1581,201807,mnOXJ2Oa5U7,Al5GBxzCgMe,tp Tshopo Province,tp Kabondo Zone de Santé,0.0
1582,201807,mnOXJ2Oa5U7,D4KWg03yZrX,tp Tshopo Province,tp Yabaondo Zone de Santé,0.0
1583,201807,mnOXJ2Oa5U7,IMkgSD6FVjc,tp Tshopo Province,tp Tshopo Zone de Santé,0.0
1584,201807,mnOXJ2Oa5U7,RowlA1nBHee,tp Tshopo Province,tp Wanierukula Zone de Santé,2.0
1585,201807,mnOXJ2Oa5U7,dtBcztLoZpn,tp Tshopo Province,tp Isangi Zone de Santé,1.0
1586,201807,mnOXJ2Oa5U7,dxiEfVDsieA,tp Tshopo Province,tp Bengamisa Zone de Santé,1.0
1587,201807,mnOXJ2Oa5U7,wOWB7WbNuSN,tp Tshopo Province,tp Mangobo Zone de Santé,0.0
1588,201807,pIAYIpy4hiH,GLky3WLKZTi,nk Nord Kivu Province,nk Alimbongo Zone de Santé,0.0
1589,201807,pIAYIpy4hiH,msg2MyMGhKv,nk Nord Kivu Province,nk Beni Zone de Santé,1.0
1590,201807,rWrCdr321Qu,ebKZ38Ejpb5,bu Bas Uele Province,bu Bondo Zone de Santé,3.0
1591,201807,rWrCdr321Qu,pggZxV6O3iF,bu Bas Uele Province,bu Buta Zone de Santé,1.0
1592,201807,u0vP3ZicczY,EDu64jGXwRe,md Maindombe Province,md Mushie Zone de Santé,2.0
1593,201807,u0vP3ZicczY,GcP2B8nmUVo,md Maindombe Province,md Bokoro Zone de Santé,5.0
1594,201807,u0vP3ZicczY,j89PZlq83OT,md Maindombe Province,md Nioki Zone de Santé,9.0
1595,201807,uyuwe6bqphf,EyMlz2Qvcmt,mn Maniema Province,mn Punia Zone de Santé,7.0
1596,201807,uyuwe6bqphf,HtQZ7yf79SN,mn Maniema Province,mn Lubutu Zone de Santé,1.0
1597,201807,uyuwe6bqphf,ZHRREbCOGwG,mn Maniema Province,mn Kailo Zone de Santé,7.0
1598,201807,uyuwe6bqphf,ie0dbeVpvnB,mn Maniema Province,mn Pangi Zone de Santé,0.0
1599,201807,uyuwe6bqphf,w1BnPOcmluI,mn Maniema Province,mn Alunguli Zone de Santé,6.0
1600,201807,wy1lwIP18SL,ET5R8zSN3gm,hu Haut Uele Province,hu Wamba Zone de Santé,2.0
1601,201807,wy1lwIP18SL,H0UZDpNtJ17,hu Haut Uele Province,hu Faradje Zone de Santé,0.0
1602,201807,wy1lwIP18SL,ZEGVJVjXJJW,hu Haut Uele Province,hu Doruma Zone de Santé,0.0
1603,201807,wy1lwIP18SL,lW6NlTXqGcv,hu Haut Uele Province,hu Isiro Zone de Santé,1.0
1604,201807,wy1lwIP18SL,mS2mByLHkzL,hu Haut Uele Province,hu Watsa Zone de Santé,0.0
1605,201807,ybgmW3kIGuq,IPDJ2AFLJ1q,sn Sankuru Province,sn Katako Kombe Zone de Santé,10.0
1606,201807,ybgmW3kIGuq,Rw3GsgKRHj5,sn Sankuru Province,sn Ototo Zone de Santé,0.0
1607,201807,ybgmW3kIGuq,TJpOhLF2cXo,sn Sankuru Province,sn Dikungu Zone de Santé,0.0
1608,201807,ybgmW3kIGuq,fJD7wOwwi4M,sn Sankuru Province,sn Lodja Zone de Santé,1.0
1609,201807,ybgmW3kIGuq,fjTwDPXTHPR,sn Sankuru Province,sn Tshumbe Zone de Santé,4.0
1610,201807,ybgmW3kIGuq,hdi8WfQrxeD,sn Sankuru Province,sn Tshudi Loto Zone de Santé,1.0
1611,201807,ybgmW3kIGuq,lDx3qiOSC3F,sn Sankuru Province,sn Djalo Djeka Zone de Santé,0.0
1612,201808,BmKjwqc6BEw,WziDY5wD1fX,kl Kwilu Province,kl Lusanga Zone de Santé,5.0
1613,201808,BmKjwqc6BEw,e6Wpbl5nqcD,kl Kwilu Province,kl Bulungu Zone de Santé,9.0
1614,201808,BmKjwqc6BEw,fXTBfVcge4w,kl Kwilu Province,kl Vanga Zone de Santé,0.0
1615,201808,F9w3VW1cQmb,BdGu22qs6aS,hk Haut Katanga Province,hk Tshamilemba Zone de Santé,1.0
1616,201808,F9w3VW1cQmb,H8vCqAKUlyX,hk Haut Katanga Province,hk Lubumbashi Zone de Santé,0.0
1617,201808,F9w3VW1cQmb,IOin37HS2Wz,hk Haut Katanga Province,hk Kenya Zone de Santé,0.0
1618,201808,F9w3VW1cQmb,Q22qlkhPQDO,hk Haut Katanga Province,hk Kikula Zone de Santé,0.0
1619,201808,F9w3VW1cQmb,QA2FRWLQqWE,hk Haut Katanga Province,hk Kisanga Zone de Santé,2.0
1620,201808,F9w3VW1cQmb,QteKQ66ixqO,hk Haut Katanga Province,hk Mumbunda Zone de Santé,0.0
1621,201808,F9w3VW1cQmb,ZMH0kkBQFs9,hk Haut Katanga Province,hk Kipushi Zone de Santé,0.0
1622,201808,F9w3VW1cQmb,fdlN13eHB5u,hk Haut Katanga Province,hk Pweto Zone de Santé,2.0
1623,201808,F9w3VW1cQmb,nhdQUgOeBQU,hk Haut Katanga Province,hk Katuba Zone de Santé,0.0
1624,201808,F9w3VW1cQmb,uIuYpiQm6m8,hk Haut Katanga Province,hk Vangu Zone de Santé,0.0
1625,201808,F9w3VW1cQmb,uocpzPZHiEo,hk Haut Katanga Province,hk Kamalondo Zone de Santé,1.0
1626,201808,F9w3VW1cQmb,zMfBT8xVQeH,hk Haut Katanga Province,hk Kampemba Zone de Santé,0.0
1627,201808,GnLX8MNgxZw,sai4xbqW0CL,sk Sud Kivu Province,sk Nyangezi Zone de Santé,1.0
1628,201808,I8CuQpdBQfP,csMZZqDFCvW,kr Kasai Central Province,kr Mikalayi Zone de Santé,3.0
1629,201808,I8CuQpdBQfP,k3UBz1nclY7,kr Kasai Central Province,kr Tshikula Zone de Santé,5.0
1630,201808,JkIljbLc4Ny,F2sZHvPlln6,su Sud Ubangi Province,su Gemena Zone de Santé,0.0
1631,201808,Q4cbnIAo10f,GPi6i83o7l6,it Ituri Province,it Bunia Zone de Santé,1.0
1632,201808,Q4cbnIAo10f,seNn0NUsKYn,it Ituri Province,it Mahagi Zone de Santé,3.0
1633,201808,TwSa8zUu09Q,JhJFxKnFvmJ,kn Kinshasa Province,kn Limete Zone de Santé,1.0
1634,201808,TwSa8zUu09Q,QzpHCAKe31e,kn Kinshasa Province,kn Biyela Zone de Santé,0.0
1635,201808,TwSa8zUu09Q,UrJlHRGZGGJ,kn Kinshasa Province,kn Matete Zone de Santé,1.0
1636,201808,TwSa8zUu09Q,gMhYDNcoZSe,kn Kinshasa Province,kn Mont Ngafula 2 Zone de Santé,1.0
1637,201808,TwSa8zUu09Q,ubl3NORPhsC,kn Kinshasa Province,kn Mont Ngafula 1 Zone de Santé,1.0
1638,201808,an1cK6GbbVw,S7r6j8vvjBa,lm Lomami Province,lm Kabinda Zone de Santé,0.0
1639,201808,an1cK6GbbVw,gYjfhzYH5ra,lm Lomami Province,lm Luputa Zone de Santé,2.0
1640,201808,an1cK6GbbVw,yft32K4WOYZ,lm Lomami Province,lm Mweneditu Zone de Santé,0.0
1641,201808,dJ3v8xc6ZIK,mSQE0BqfXOy,ll Lualaba Province,ll Dilala Zone de Santé,1.0
1642,201808,dKdrd8HqZWz,DD5m0lzETfF,kc Kongo Central Province,kc Inga Zone de Santé,0.0
1643,201808,dKdrd8HqZWz,DaXi5vRLqh3,kc Kongo Central Province,kc Luozi Zone de Santé,0.0
1644,201808,dKdrd8HqZWz,ZRDAZVZ4HMV,kc Kongo Central Province,kc Vaku Zone de Santé,1.0
1645,201808,dKdrd8HqZWz,bV04pTUIL8A,kc Kongo Central Province,kc Kangu Zone de Santé,1.0
1646,201808,dKdrd8HqZWz,djWn21U4AVy,kc Kongo Central Province,kc Boma Zone de Santé,0.0
1647,201808,dKdrd8HqZWz,fWrUdkX9JEv,kc Kongo Central Province,kc Seke Banza Zone de Santé,18.0
1648,201808,dKdrd8HqZWz,fuiphWnOGii,kc Kongo Central Province,kc Ngidinga Zone de Santé,0.0
1649,201808,dKdrd8HqZWz,yb4Q3Xo1EUo,kc Kongo Central Province,kc Massa Zone de Santé,0.0
